"","x"
"923",990.934046359059
"924",1230.44871054775
"925",929.570386119012
"926",862.07475289948
"927",1167.61499839111
"928",1151.14093188773
"929",1060.41016011954
"930",680.901534078338
"931",1308.43530853405
"932",1103.92162321051
"933",936.413518421893
"934",1097.90703278504
"935",803.39271983046
"936",883.133449334243
"937",868.395673916172
"938",1169.90970335963
"939",890.549422557699
"940",820.461005630927
"941",837.208201011563
"942",930.306788215783
"943",1167.48578321139
"944",918.912133158349
"945",844.188935562098
"946",769.687247039639
"947",1153.0736852519
"948",1127.94024454965
"949",917.986545947897
"950",979.169736579566
"951",897.849640916478
"952",1037.08320916096
"953",913.845309088555
"954",920.362276800054
"955",1046.0119906798
"956",896.966528917614
"957",1236.10043085965
"958",1063.18627171788
"959",1069.45508439205
"960",752.664187897902
"961",1044.86225413929
"962",956.837493656734
"963",932.400355642097
"964",825.35693890752
"965",792.647475951852
"966",1017.27568771222
"967",730.124586152969
"968",921.354210574339
"969",1036.37994314766
"970",766.509650171695
"971",908.901668022508
"972",980.296310481296
"973",807.845855150363
"974",975.48827787771
"975",1174.94252466723
"976",898.430426588224
"977",1100.52450424311
"978",1076.70168989344
"979",956.697420929329
"980",898.659596231704
"981",938.58847519538
"982",892.449955822093
"983",1194.48975297993
"984",889.671890349387
"985",1116.92459973661
"986",1042.68250161455
"987",849.296069880114
"988",1181.71405624001
"989",1384.94802259326
"990",887.673393054057
"991",953.719120560665
"992",1114.99718370957
"993",978.139242182578
"994",868.622359112704
"995",1005.1324717834
"996",867.851235039679
"997",963.72918217527
"998",1288.40742484108
"999",945.126196983698
"1000",877.846264317458
"1001",1077.50550044716
"1002",1080.62797136108
"1003",926.289111116087
"1004",1130.54259344363
"1005",1272.85561410831
"1006",1053.67216352581
"1007",844.093820353983
"1008",971.614632043511
"1009",822.330533363884
"1010",1011.82228446776
"1011",1149.05813827679
"1012",1010.34383042752
"1013",1269.33716555399
"1014",1105.86796342927
"1015",1208.23167369845
"1016",1061.05185083884
"1017",1148.44622928101
"1018",1080.8290450168
"1019",1033.15160140709
"1020",1173.40546839382
"1021",998.550255152513
"1022",997.537685084471
"1023",1046.88558842387
"1024",989.769650170732
"1025",1124.92730052301
"1026",930.743335744369
"1027",1135.03906358573
"1028",985.572431243727
"1029",1054.4232724914
"1030",1056.33532291491
"1031",1191.51074324241
"1032",969.9585249608
"1033",958.533103917888
"1034",1027.47876146306
"1035",843.213825666444
"1036",1130.067000246
"1037",1024.07968392248
"1038",1230.23181307842
"1039",1041.9319046302
"1040",1019.63146425832
"1041",1015.64213078297
"1042",1070.27771793669
"1043",1103.75080672194
"1044",727.532781185371
"1045",845.159693085014
"1046",876.77757558944
"1047",993.506097560374
"1048",1119.895008749
"1049",1132.61676012229
"1050",1142.12854789946
"1051",758.283796498311
"1052",1082.75023478289
"1053",861.740094201651
"1054",993.238104668083
"1055",1392.15020213382
"1056",726.107479427703
"1057",1226.60475074851
"1058",1030.07655292698
"1059",812.659065754853
"1060",986.030765234806
"1061",1109.68812934135
"1062",834.153339928649
"1063",1061.80996865445
"1064",712.568324462763
"1065",1068.72267696099
"1066",863.536606014196
"1067",1349.72694731969
"1068",1086.50018401179
"1069",749.147138116434
"1070",954.915670400311
"1071",1066.13857855164
"1072",1120.9688755698
"1073",853.775604196912
"1074",1216.86751650204
"1075",1227.94814446352
"1076",706.229989914723
"1077",1093.0362253321
"1078",929.13333091297
"1079",940.179429599658
"1080",1041.18363995922
"1081",1193.65578906927
"1082",894.083267173536
"1083",897.051608790561
"1084",918.397944554507
"1085",948.779262462217
"1086",1052.45637577191
"1087",781.074867627765
"1088",910.271315065275
"1089",842.990547432892
"1090",1075.1598524085
"1091",1001.14055807234
"1092",1005.60061117465
"1093",934.586376853844
"1094",1275.95859167355
"1095",1073.65384333657
"1096",954.223229891247
"1097",1260.30659859598
"1098",697.081407924333
"1099",867.162103184811
"1100",922.817581410116
"1101",861.212231465511
"1102",1332.07998803503
"1103",797.081462792005
"1104",1089.04844584748
"1105",975.752374948682
"1106",698.92196524122
"1107",1269.8308879344
"1108",801.104020603592
"1109",1028.66718312579
"1110",1058.98672942558
"1111",944.495225427752
"1112",1010.82744946997
"1113",900.160416893843
"1114",993.388876815489
"1115",943.561233419416
"1116",939.411183271978
"1117",1008.84629998145
"1118",1008.96962885711
"1119",1016.60070479438
"1120",855.514323409949
"1121",876.082233469722
"1122",961.594531595683
"1123",885.818690954668
"1124",1061.53581788852
"1125",911.999070452719
"1126",781.257320567683
"1127",849.159301416496
"1128",903.136424260391
"1129",1002.6899771919
"1130",1037.40629165103
"1131",1063.61312021545
"1132",1013.7038665531
"1133",945.723175384956
"1134",1054.16071287427
"1135",1020.09466326552
"1136",910.065971001255
"1137",1022.31644747382
"1138",1059.50080764777
"1139",900.596187810377
"1140",1150.09848637409
"1141",928.698554841022
"1142",1088.63222195653
"1143",952.246382449309
"1144",887.973031113249
"1145",870.463019363445
"1146",1036.81576540513
"1147",880.959611749706
"1148",1073.9192565217
"1149",1023.22177743191
"1150",1118.87193745709
"1151",972.731256034835
"1152",1068.99419129822
"1153",879.318403837333
"1154",889.351569784374
"1155",1245.06874397971
"1156",894.152762119656
"1157",955.236920335981
"1158",1096.37165746408
"1159",946.492680385673
"1160",982.561925287549
"1161",920.847317213429
"1162",998.465744663273
"1163",1137.16981343859
"1164",944.64170339206
"1165",1340.47675384085
"1166",764.774049825257
"1167",1265.77734545631
"1168",889.147455669955
"1169",879.711121809172
"1170",918.95754508549
"1171",886.506187709462
"1172",860.439050871594
"1173",678.887473352009
"1174",899.086179126685
"1175",1027.40791968905
"1176",650.865454193342
"1177",852.523613448962
"1178",848.115979778792
"1179",1010.76118071706
"1180",835.165083728551
"1181",1049.29215799904
"1182",1232.36739482719
"1183",1097.87369203703
"1184",1154.11958937454
"1185",1168.1427980442
"1186",828.074413222484
"1187",900.564290991641
"1188",1090.12182057303
"1189",1074.13469378802
"1190",1006.23897100714
"1191",950.248534903129
"1192",935.148360648116
"1193",942.438977871545
"1194",827.383043682884
"1195",596.045680898191
"1196",1288.37539885884
"1197",912.171234873548
"1198",1476.2064350567
"1199",1079.22791750531
"1200",1017.79710240956
"1201",867.695103353308
"1202",1177.35241187878
"1203",824.401888189541
"1204",893.901125047543
"1205",1109.77750096456
"1206",1107.66026560012
"1207",1155.29484122351
"1208",1151.32742270647
"1209",768.198630354611
"1210",1117.39526557779
"1211",1138.75631536917
"1212",1023.03934227876
"1213",885.842358138809
"1214",811.910974840209
"1215",1086.62402504524
"1216",1065.45934931149
"1217",997.654639501698
"1218",967.772488583426
"1219",845.876075444677
"1220",1142.13833740791
"1221",967.483459192684
"1222",878.30349030142
"1223",816.146988236453
"1224",1235.65588286458
"1225",777.630508567383
"1226",889.522401856107
"1227",995.280563691277
"1228",977.387640533565
"1229",813.385146892101
"1230",981.719678634618
"1231",1135.60603888467
"1232",888.778392293336
"1233",1038.73188522174
"1234",1270.39581111961
"1235",836.492065789587
"1236",861.603318029932
"1237",1107.76328088952
"1238",975.039202263901
"1239",831.880226127568
"1240",999.028486124907
"1241",1193.80653367237
"1242",1027.19757637227
"1243",882.794162070026
"1244",1130.05113574174
"1245",1281.01159289064
"1246",1517.26653326169
"1247",1236.65376175573
"1248",1074.71400350926
"1249",1306.89894087615
"1250",1097.55744957287
"1251",1018.48608048209
"1252",966.425114223401
"1253",1064.3297611857
"1254",1468.05270519052
"1255",854.244046236996
"1256",930.253277500306
"1257",747.732072491777
"1258",1097.12163647936
"1259",1051.10898549508
"1260",972.584142004853
"1261",768.195921260734
"1262",770.532988654703
"1263",901.076225218031
"1264",1156.75410785361
"1265",935.213886842025
"1266",1035.85822536631
"1267",920.80339129963
"1268",805.932779892205
"1269",1005.03468529167
"1270",853.968713112286
"1271",892.561563311248
"1272",972.06180988693
"1273",892.014636990291
"1274",807.643990481402
"1275",1338.76788576373
"1276",838.900170811058
"1277",1291.88326164352
"1278",1049.63456126813
"1279",826.244194496516
"1280",873.171853775784
"1281",862.088941716609
"1282",931.839538126695
"1283",1390.57808357729
"1284",1048.08086256924
"1285",1102.94427913923
"1286",1108.86832661415
"1287",925.365351310245
"1288",831.483103030592
"1289",891.147067553453
"1290",932.565428423286
"1291",1152.92618206411
"1292",1090.30298296414
"1293",1113.90766032619
"1294",876.647557037016
"1295",916.780174421902
"1296",704.021854713785
"1297",1028.12816301159
"1298",902.284496057406
"1299",1442.42327865322
"1300",1042.04206869
"1301",974.663111132225
"1302",1130.81889265755
"1303",1080.04255495916
"1304",1322.17174245691
